id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
33798,20,2013/3/18,Government Of Tanzania,1021,DWE,36.80490137,-3.46833956,Kwa Emmanuel,0,Pangani,Marurani Juu,Arusha,2,2,Arusha Rural,Nduruma,100,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,0
34784,0,2012/10/14,District Council,0,District council,32.41371961,-4.90827166,Mzee Twaha Ipagala,0,Lake Tanganyika,Uzungula,Tabora,14,3,Uyui,Ufuluma,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
33260,0,2011/3/14,Mkinga Distric Coun,0,DWE,38.86647908,-4.82498537,Mwanyumba Primary Shool,0,Pangani,Mwanyumba A,Tanga,4,8,Mkinga,Maramba,350,TRUE,GeoData Consultants Ltd,VWC,Magati gravity water,TRUE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,salty,salty,enough,enough,spring,spring,groundwater,other,other,0
35923,0,2011/4/3,Dh,1068,DH,36.99552601,-6.01011278,Kwa Azalia,0,Wami / Ruvu,Mission,Morogoro,5,1,Kilosa,Chakwale,150,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
34521,0,2012/12/15,Rwssp/wsdp,0,WEDECO/WESSONS,34.284243,-3.48659972,Mabesa Donald,0,Internal,Mwabagalu,Shinyanga,17,6,Meatu,Mwanhunzi,0,TRUE,GeoData Consultants Ltd,Water authority,Mwanhuzi urban water supply,TRUE,0,gravity,gravity,gravity,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,0
34280,0,2011/8/2,Aar,0,COCANE,30.96025432,-2.82903549,Mgwamazi A,0,Lake Victoria,Mgwamazi,Kagera,18,30,Ngara,Muganza,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
56560,0,2012/10/21,World Vision,0,Consultant Engineer,32.87996105,-4.21876004,Kwa Mama Nyembo,0,Lake Tanganyika,Mwantoba,Tabora,14,1,Nzega,Bukene,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,1
43994,0,2013/8/2,Danida,475,DANIDA,34.83569935,-11.31205908,Kwa Mzee Pilly,0,Lake Nyasa,Likwiro,Ruvuma,10,3,Mbinga,Kilosa,96,,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
33259,25,2013/12/3,Ces(gmbh),697,DWE,37.33666139,-3.58148254,Osterbay,0,Pangani,Samanga,Kilimanjaro,3,4,Moshi Rural,Arusha Chini,50,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,TRUE,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
21358,50,2013/3/4,Tasaf,895,TASAF,37.70598075,-4.04016238,Mbuyuni,0,Pangani,Kavambughu,Kilimanjaro,3,3,Same,Same Urban,120,TRUE,GeoData Consultants Ltd,Water authority,Kavambughu water supply,,2010,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
34179,0,2011/7/31,Hesawa,0,DWE,31.83572467,-1.26650745,Kayenjeyenje,0,Lake Victoria,Bukurwa,Kagera,18,2,Bukoba Rural,Nyakato,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,0
35513,300,2013/3/10,Government Of Tanzania,1435,Central govt,37.67342145,-3.61390428,Kwa Ramadhani,0,Pangani,Sechuni,Kilimanjaro,3,2,Mwanga,Mwaniko,200,TRUE,GeoData Consultants Ltd,Water Board,Vulue water supply,FALSE,1972,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,other,other,0
25916,0,2011/4/10,Kkkt,0,KKKT,33.11067334,-8.99817382,Peter Paza,0,Lake Rukwa,Iwawa,Mbeya,12,6,Mbozi,Ruanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
34368,0,2013/1/22,World Vision,0,World Vision,0,-2.00E-08,Shule Ya Msingi Mahembe,0,Lake Victoria,Kisesa,Shinyanga,17,1,Bariadi,Kinang'weli,0,,GeoData Consultants Ltd,Parastatal,,FALSE,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
45134,0,2012/11/6,District Council,0,District council,32.48086427,-4.3542413,Shuleni,0,Lake Tanganyika,Kigwahona,Tabora,14,3,Uyui,Bukumbi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
67147,0,2013/3/21,,1431,,36.2965177,-3.39993415,Nanja Secondary School 5,0,Internal,Nanja,Arusha,2,1,Monduli,Sepeko,1,FALSE,GeoData Consultants Ltd,Parastatal,,,2000,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
34221,0,2011/3/9,Government Of Tanzania,218,DWE,38.71983802,-5.26027791,Tridep,0,Pangani,Kibanda,Tanga,4,3,Muheza,Kwafungo,300,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1983,afridev,afridev,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
36417,3600,2013/1/29,Government Of Tanzania,898,DWE,29.82417637,-4.88519451,Kwa Juma Taliye,0,Lake Tanganyika,Nyange,Kigoma,16,3,Kigoma Rural,Matendo,165,TRUE,GeoData Consultants Ltd,WUG,Kidahwe water project,TRUE,1979,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
33297,500,2013/3/27,Mbiuwasa,1314,MBIUWASA,34.99440253,-10.94720224,Kwa Mzee Nombo,0,Lake Nyasa,Mamalandi,Ruvuma,10,3,Mbinga,Mbinga Urban,96,,GeoData Consultants Ltd,Water Board,BRUDER,TRUE,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
59345,500,2011/8/4,Unicef,1652,DWE,34.6374829,-9.05060187,Kwa Peraja Mtega,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,55,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
54432,0,2011/7/19,Tanapa,0,TANAPA,0,-2.00E-08,Jamii,0,Lake Victoria,Mwamalizi,Shinyanga,17,1,Bariadi,Chinamili,0,FALSE,GeoData Consultants Ltd,Parastatal,,TRUE,0,swn 80,swn 80,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
70332,0,2011/4/16,,0,,33.81592669,-8.79534181,Shule Ya Msingi,0,Rufiji,Sankweli,Mbeya,12,7,Mbarali,Igurusi,0,TRUE,GeoData Consultants Ltd,WUA,,TRUE,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,coloured,colored,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1
35741,100,2013/2/16,World Bank,1491,Water board,36.44310557,-5.53887423,Chechenza A,0,Wami / Ruvu,Chechenza,Manyara,21,5,Kiteto,Engusero,400,TRUE,GeoData Consultants Ltd,Water Board,World banks water supplying,TRUE,2002,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
34004,50,2011/2/27,Private Individual,237,Wa,38.38801375,-6.33061553,Kimweri,0,Wami / Ruvu,Madukani,Pwani,6,1,Bagamoyo,Msata,15,TRUE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2004,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
21280,0,2013/2/16,Pmo,0,DWE,0,-2.00E-08,Muungano,0,Lake Victoria,Wichamoyo,Mwanza,17,1,Magu,Nkungulu,0,FALSE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
67657,0,2013/1/31,,1456,,34.69679373,-4.9199412,Mbugani,0,Internal,Misingia,Singida,13,2,Singida Rural,Puma,200,TRUE,GeoData Consultants Ltd,VWC,,,1980,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,1
35467,500,2013/1/16,Twesa,1171,TWESA,30.4216541,-4.27984251,Pump House,0,Lake Tanganyika,Nyangwa,Kigoma,16,2,Kasulu,Kitagata,598,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1998,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
35778,0,2011/3/13,Omar Ally,-13,Omar Ally,38.97441554,-5.42082294,Kwa Omar Ally,0,Pangani,Sokoni,Tanga,4,5,Pangani,Pangani Mashariki,1000,FALSE,GeoData Consultants Ltd,Private operator,,FALSE,2005,other,other,other,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,0
28844,0,2011/4/12,Government Of Tanzania,0,District Council,33.76549283,-8.97455996,Zahanati,0,Rufiji,Loleza A,Mbeya,12,2,Mbeya Rural,Ilungu,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
31859,0,2011/3/30,Patuu,0,PATUU,36.20302435,-6.92416327,Mtamba Primary School,0,Rufiji,Shuleni,Dodoma,1,1,Mpwapwa,Rudi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
32511,0,2011/4/9,World Bank,0,World,36.56968796,-6.4116829,Makutupa,0,Wami / Ruvu,Mwanjili,Dodoma,1,1,Mpwapwa,Kimagai,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
33922,0,2013/3/24,Ereto,1239,ERETO,35.70782591,-2.28909589,Secondary,0,Internal,Sale,Arusha,2,5,Ngorongoro,Sale,120,TRUE,GeoData Consultants Ltd,VWC,Sale water scheme,TRUE,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
34964,0,2013/3/7,Gtz,1383,Kiliwater,37.6170316,-3.27891364,Kwa,0,Pangani,Usesi,Kilimanjaro,3,1,Rombo,Mahida Holili,1,TRUE,GeoData Consultants Ltd,Company,Tanya water supply,TRUE,2004,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
22543,0,2011/3/31,Government Of Tanzania,0,Government,33.28642707,-8.70848506,Mtowe,0,Lake Rukwa,Sawa,Mbeya,12,1,Chunya,Ifumbo,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
38072,0,2011/4/17,Commu,0,Commu,36.08956914,-4.92755116,Kibaya,0,Internal,Kibaya,Dodoma,1,1,Kondoa,Kwadelo,0,TRUE,GeoData Consultants Ltd,VWC,Ntom,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
35846,3600,2011/4/4,Government Of Tanzania,1978,DWE,34.47843281,-9.17125926,Kwa Mtendaji,0,Rufiji,Utunidza,Iringa,11,3,Njombe,Wangama,1,TRUE,GeoData Consultants Ltd,VWC,wangama water supply scheme,TRUE,1975,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,0
33822,0,2012/11/5,World Vision,0,World vision,33.87971512,-3.16689247,Juma,0,Lake Victoria,Kabale,Shinyanga,17,2,Maswa,Sukuma,0,TRUE,GeoData Consultants Ltd,Water authority,Maswa water supply program,FALSE,0,gravity,gravity,gravity,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe,communal standpipe,0
41411,500,2013/3/23,Cpro,878,CPRO,37.89582231,-4.4297727,Kwa Riward,0,Pangani,Saweni,Kilimanjaro,3,3,Same,Hedaru,80,TRUE,GeoData Consultants Ltd,Water authority,Hemerera water supply,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
41789,0,2011/4/11,,0,,34.03556041,-8.85668292,Tazara,0,Rufiji,Tazara,Mbeya,12,7,Mbarali,Chimala,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1
48455,0,2013/3/19,Government Of Tanzania,1696,DWE,37.46907187,-3.26843571,Kwa Felix Mosha,0,Pangani,Mengeni,Kilimanjaro,3,4,Moshi Rural,Kilema kaskazini,45,FALSE,GeoData Consultants Ltd,Other,Mae pipeline,TRUE,1972,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,other,other,1
33396,0,2012/10/25,Tlc,0,TLC,32.42318239,-4.78901566,Juma Kalumbo,0,Lake Tanganyika,Uswahili,Tabora,14,4,Urambo,Mwongozo,0,TRUE,GeoData Consultants Ltd,Private operator,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
33008,0,2013/7/3,Unicef,890,Government,34.91241755,-10.54114783,Shuleni,0,Lake Nyasa,Senta 'B',Ruvuma,10,3,Mbinga,Ruanda,160,FALSE,GeoData Consultants Ltd,VWC,Government,TRUE,1994,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
71641,0,2011/7/13,World Vision,0,DWE,31.15871444,-1.82704651,Zahanati 1,0,Lake Victoria,Rubare,Kagera,18,1,Karagwe,Rugu,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
34893,1500,2013/2/14,Mission,875,DWE,35.72049351,-10.79540044,Kwa Lugongo,0,Ruvuma / Southern Coast,Mwili,Ruvuma,10,2,Songea Rural,Matimira,0,TRUE,GeoData Consultants Ltd,VWC,Mradi wa maji wa matimila,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
37510,300,2013/3/5,District Council,1416,District Council,37.65645682,-3.68117349,Kwa Mbayp,0,Pangani,Mang'A,Kilimanjaro,3,2,Mwanga,Kighare,40,TRUE,GeoData Consultants Ltd,VWC,Churu water supply,FALSE,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
35659,0,2013/3/2,Kinapa,1291,KINAPA,36.84838804,-5.9387029,Shuleni,0,Wami / Ruvu,Kileleni,Manyara,21,5,Kiteto,Dongo,1,TRUE,GeoData Consultants Ltd,VWC,KINAPA,TRUE,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
36164,0,2011/7/30,Redep,0,DWE,33.06802325,-2.44804192,Kanisani,0,Lake Victoria,Sese,Mwanza,19,2,Magu,Bujashi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,0
35957,0,2013/3/4,Lamp,977,DWE,35.94447767,-3.77749201,Kwa Lemediri,0,Internal,Kiseriani,Manyara,21,1,Babati,Nkaiti,165,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2000,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,0
36288,0,2011/3/22,Government Of Tanzania,0,Government,37.51830454,-5.38537725,Kwa Rukushai,0,Wami / Ruvu,Ruchomo,Tanga,4,7,Kilindi,Kisangasa,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1974,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,0
25334,2000,2013/2/11,Lga,276,LGA,39.04155731,-10.48067782,Sheli,0,Ruvuma / Southern Coast,Liputu Juu,Mtwara,90,33,Masasi,Mwena,35,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
33145,0,2011/3/21,Tanza,185,DWE,37.9704872,-7.00172482,Kanisani Kkkt,0,Wami / Ruvu,Dete,Morogoro,5,2,Morogoro Rural,Tununguo,750,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1993,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,unknown,unknown,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,0
68241,50,2013/2/1,Private,-22,Artisan,39.25790573,-8.49807443,Msikitini 1,0,Ruvuma / Southern Coast,Njia Nne,Lindi,80,13,Kilwa,Tingi,303,FALSE,GeoData Consultants Ltd,,,TRUE,2002,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
34688,100,2012/10/17,Hesawa,1245,Hesawa,34.21332259,-1.31632308,Kwa Igogo,0,Lake Victoria,Senta A,Mara,20,6,Rorya,Koryo,350,FALSE,GeoData Consultants Ltd,,,FALSE,1999,nira/tanira,nira/tanira,handpump,private operator,commercial,pay per bucket,per bucket,salty,salty,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,0
31736,0,2013/2/28,Government Of Tanzania,1689,DWE,37.42963438,-3.28377127,Forest,0,Pangani,Kirama,Kilimanjaro,3,4,Moshi Rural,Old Moshi Mashariki,55,TRUE,GeoData Consultants Ltd,VWC,Kidia kilemapunda,TRUE,1975,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,other,other,1
50541,2000,2011/3/15,Danida,1250,DANID,35.85836494,-7.47403309,none,0,Rufiji,Mwang'Ingo,Iringa,11,1,Iringa Rural,Kihorogota,500,TRUE,GeoData Consultants Ltd,VWC,Kiholo,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,1
35532,200,2013/2/28,Danida,885,DANIDA,35.99394303,-10.72123781,Kwa Omor Ponera,0,Ruvuma / Southern Coast,Handeni,Ruvuma,10,5,Namtumbo,Mkongo,150,TRUE,GeoData Consultants Ltd,WUG,,FALSE,1998,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
33533,500,2013/3/22,World Vision,520,World Vision,37.99769612,-4.60694013,Kwa Mkami,0,Pangani,Gama,Kilimanjaro,3,3,Same,Hedaru,90,TRUE,GeoData Consultants Ltd,Water authority,Makingo water supply,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
23120,0,2011/7/17,Hesawa,0,DWE,33.25055614,-2.5636708,Kwa Mbofu,0,Lake Victoria,Sanungu,Mwanza,19,2,Magu,Kitongo Sima,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
59646,0,2011/7/25,Hesawa,1150,DWE,32.93838935,-2.06329998,none,0,Lake Victoria,,Mwanza,19,1,Ukerewe,Bwiro,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2001,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
37716,500,2013/2/12,Danida,831,DANIDA,36.02703215,-10.53135643,Kwa Abdalah Mkengenda,0,Rufiji,Msikitini,Ruvuma,10,5,Namtumbo,Msindo,360,TRUE,GeoData Consultants Ltd,VWC,Libango water use group scheme,TRUE,1987,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
68407,0,2011/4/16,Kkkt,0,KKKT,32.98419991,-9.06275894,Namgode,0,Lake Rukwa,Itende,Mbeya,12,6,Mbozi,Mlowo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
29613,0,2013/1/26,Dwsp,0,DWE,0,-2.00E-08,Buhemba,0,Lake Victoria,Gitoya,Shinyanga,17,1,Bariadi,Bariadi,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
34045,20,2013/3/16,Government Of Tanzania,959,DWE,36.85136609,-3.49229499,Mashineni,0,Pangani,Zaire,Arusha,2,2,Arusha Rural,Nduruma,200,TRUE,GeoData Consultants Ltd,VWC,Machumba estate pipe line,TRUE,1970,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
